Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Algeria,DZA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,27434399199,23701828112,19036113335,25568113636,27061141389,28740798890,27359811854,29946124626,33179179684,35977272902,39165815236,34727655044,44251356564,45938738804,49381809471,51873290453,56223777004,59180352663,64633724928,69466922771,70016133107,72116614360,76732080648,80875615322,85404646974,88564616568,88918875922,88296445990,87413476683,91259671545,91989749447,90885871916,92521819702,90578860786,89763654165,93174668346,96994828322,98061771374,1.03063E+11,1.06361E+11,1.10424E+11,1.13746E+11,1.20126E+11,1.28777E+11,1.34317E+11,1.42252E+11,1.44648E+11,1.49527E+11,1.53056E+11,1.55554E+11,1.61207E+11,1.65869E+11,1.71467E+11,1.76212E+11,1.82889E+11,1.89772E+11,1.96794E+11
Algeria,DZA,GDP (constant LCU),NY.GDP.MKTP.KN,8.3525E+11,7.21611E+11,5.79561E+11,7.78431E+11,8.23886E+11,8.75024E+11,8.32979E+11,9.11721E+11,1.01015E+12,1.09534E+12,1.19242E+12,1.0573E+12,1.34725E+12,1.39862E+12,1.50345E+12,1.5793E+12,1.71175E+12,1.80177E+12,1.9678E+12,2.11495E+12,2.13167E+12,2.19562E+12,2.33614E+12,2.46229E+12,2.60018E+12,2.69638E+12,2.70717E+12,2.68822E+12,2.66134E+12,2.77843E+12,2.80066E+12,2.76705E+12,2.81686E+12,2.75771E+12,2.73289E+12,2.83674E+12,2.95304E+12,2.98553E+12,3.13779E+12,3.2382E+12,3.36189E+12,3.46303E+12,3.65728E+12,3.92067E+12,4.08932E+12,4.33091E+12,4.40386E+12,4.5524E+12,4.65984E+12,4.7359E+12,4.90801E+12,5.04995E+12,5.22037E+12,5.36485E+12,5.56813E+12,5.77769E+12,5.99146E+12
Algeria,DZA,GDP (current LCU),NY.GDP.MKTP.CN,13446652900,12020492300,9881251800,13344784400,14363469800,15484023800,15007967200,16642189300,19018281000,21018314800,24011524100,24942362600,30318497800,34504847400,55227170800,61444505600,73817292800,86966280200,1.04559E+11,1.28097E+11,1.625E+11,1.914E+11,2.076E+11,2.337E+11,2.676E+11,2.913E+11,2.995E+11,3.237E+11,3.495E+11,4.233E+11,5.558E+11,8.445E+11,1.0482E+12,1.166E+12,1.4915E+12,1.9906E+12,2.57E+12,2.7802E+12,2.8305E+12,3.2382E+12,4.12351E+12,4.22711E+12,4.52277E+12,5.25232E+12,6.14912E+12,7.56198E+12,8.50164E+12,9.35289E+12,1.10437E+13,9.96803E+12,1.19916E+13,1.45885E+13,1.62087E+13,1.66502E+13,1.72425E+13,1.65919E+13,1.70818E+13
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2723648552,2434776646,2001468868,2703014867,2909351793,3136258897,3039834559,3370843066,3852115817,4257218772,4863487493,5077222367,6761786387,8715105930,13209713643,15557934268,17728347375,20971901273,26364491313,33243422158,42345277342,44348672668,45207088716,48801369800,53698278906,57937868670,63696301893,66742267773,59089067187,55631489802,62045099643,45715367087,48003298223,49946455211,42542571306,41764052458,46941496780,48177862502,48187747529,48640574567,54790245601,54744714396,56760288974,67863829880,85324998814,1.03198E+11,1.17027E+11,1.34977E+11,1.71001E+11,1.37211E+11,1.61207E+11,2.00013E+11,2.09047E+11,2.09784E+11,2.13983E+11,1.64779E+11,1.5608E+11
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-13.60544133,-19.68504183,34.31372878,5.839413007,6.20689821,-4.804970943,9.452962563,10.79623857,8.433280282,8.862657109,-11.33171917,27.42396948,3.813176297,7.494917703,5.045341613,8.386756484,5.258585987,9.214835701,7.47782655,0.790606973,2.999996087,6.400004116,5.400003024,5.59999653,3.699997255,0.400001003,-0.699997526,-1.00000549,4.40000216,0.80000058,-1.200000584,1.800002301,-2.100000759,-0.899996549,3.79999479,4.09999847,1.099999938,5.100003611,3.200001551,3.819678496,3.008395466,5.60932319,7.201872244,4.301624264,5.907791268,1.684488319,3.372875154,2.360134861,1.632243838,3.634145353,2.891865995,3.374768651,2.767638867,3.789121212,3.763466958,3.7
Algeria,DZA,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,49.39500682,49.75716626,47.28344976,46.88286174,48.43836777,45.26380343,49.11557311,43.45119069,39.97068733,34.93574528,39.36865079,35.97288953,36.29896216,37.50703765,36.46265536,33.8390488,33.71104795,35.48723533,36.44423546,36.66666713,37.43934282,41.70633631,40.70163365,42.53987866,41.42710532,40.47243974,36.67449615,38.15721315,39.26454053,40.9788187,39.10160821,37.00283663,38.2105874,41.31969803,39.28535392,32.87353154,35.52385677,36.27068463,34.32477567,33.42921213,30.42970186,29.49614324,30.81675021,30.68851016,38.32901886,37.11734856,38.67185635,39.34450127,41.54173393,43.36532716,48.44254841,50.86015109
Algeria,DZA,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.230279997,0.366400003,0.196229994,0.163570002,0.066040002,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,12.87621336,9.137255729,10.33066567,10.85337355,9.030164734,9.205465737,9.569174944,8.420845701,7.039760289,7.366629138,10.41840814,9.926880737,8.4701407,8.805621441,9.016628577,8.509234344,9.235127717,8.389786536,7.746150479,7.530864305,8.995894076,10.17942174,12.87465982,12.16765643,13.03901511,11.35826743,10.167058,12.12684642,12.09707289,10.0584369,10.49781796,11.76669856,9.482320158,12.53328136,11.94138967,8.978202016,10.5019973,10.06508937,10.626008,10.1790625,8.228899442,8.005953635,8.027639652,7.001240827,10.06624389,9.02943836,8.615298657,9.395778005,10.64384997,11.07153669,12.66994819,12.94928913
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.0431726,46.24455689,19.79387268,24.68468205,25.08405873,22.60394356,25.98619752,23.43441677,23.1356346,23.78877682,22.0727334,18.44251915,20.44956198,25.503663,38.74904361,33.68893622,33.05458393,30.58656693,25.53583672,31.14830021,34.33846147,34.58725077,30.92485632,27.94180611,25.71001618,23.58393289,12.85475734,14.27247473,15.50786788,18.63926334,23.44368508,29.11782217,25.31959428,21.783877,22.53072525,26.19477598,29.76044833,30.90631138,22.57835401,28.1501165,42.06971832,36.68930475,35.50453311,38.24882911,40.0532265,47.20519324,48.81068822,47.06816355,47.97334514,35.37165064,38.44454785,38.78811855,36.89259508,33.20538608,30.46299675,23.56447598,23.71252171
Algeria,DZA,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,85.91588171,74.06968515,65.6041606,83.2001707,82.5090954,80.62519124,81.34324281,74.76293579,73.18369783,71.92924477,70.43086615,73.93991738,70.97481525,65.80190469,56.7241958,63.86983607,60.71381325,64.23901295,62.41354286,59.17152239,56.92307678,59.29989729,60.78998106,60.29097303,66.59192845,68.5890854,76.76127174,76.58325523,79.45636813,79.80155892,72.90392397,62.64061431,67.79240782,72.26415162,73.44284444,71.892897,68.50583888,67.98431464,72.78925929,68.38121316,55.15499691,58.48649418,59.47172959,55.28645131,52.33143076,45.21179925,42.93817698,43.33231865,43.38939487,53.70456694,51.54727311,51.84485984,52.46851801,53.78614868,55.8481677,62.08293817,60.00273491
Algeria,DZA,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,67.14363171,67.50377104,20.81864668,36.82551514,29.43976253,25.83307835,24.653572,21.63176932,24.18725436,28.07075808,29.15266841,27.66377753,25.7268683,31.58976353,35.48977562,42.96559919,37.11867296,41.7403173,40.16873217,32.86574908,30.33846169,30.87774286,28.99807495,25.80231124,27.46636751,26.74218774,23.17195323,18.41210974,22.6037194,28.51405637,24.9370286,23.59976454,23.86948996,23.13893637,26.05371254,28.99622923,23.94469955,21.33760013,22.51609655,22.77899895,20.78862576,22.01685773,25.62963173,23.87594297,25.64819967,24.07340436,21.91932586,24.86996339,28.71117692,35.95267771,31.42211391,28.68618292,28.51601398,30.3967957,31.9008347,36.78928849,34.41204864
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,3.471720285,2.351279051,0.549331891,1.695182816,1.501331458,1.817814542,1.312041019,3.142056297,1.921084544,4.940445732,17.15196385,-4.606461017,9.627611644,48.89659042,5.914022109,10.84059272,11.92709942,10.08512107,13.98783792,25.86203876,14.35399949,1.939794207,6.804795888,8.433505562,4.972526402,2.405343253,8.842020422,9.060963477,16.01137352,30.25959854,53.78860417,21.92611453,13.62442466,29.07764732,28.57703753,24.02190407,7.001963049,-3.131088699,10.856323,22.65476747,-0.481507974,1.311488107,8.328835734,12.24587584,16.11681869,10.56356014,6.423261755,15.35548006,-11.18979348,16.08171712,18.23735929,7.478599675,-0.042717698,-0.222970457,-7.263727273,-0.720331879
Algeria,DZA,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,13.29856398,14.31928385,14.31493933,14.32308799,15.16711296,17.21017755,16.99969357,16.27246759,16.51608947,8.99254138,9.691966938,10.66747203,10.37953348,11.75426056,11.47035574,10.55408935,10.59490047,11.1516422,11.80587996,13.82716047,13.69914188,15.70853213,14.88419564,14.88895829,12.32032899,11.37795243,11.44609737,12.31277714,13.13449375,12.35938602,11.49787293,9.03892537,8.72045298,9.909318814,8.977644334,7.539511501,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.69379806,28.59951727,30.60700381,31.60844644,25.02681415,27.01774583,36.92818899,32.04551099,31.52490498,27.58205313,26.80399614,30.76546966,40.75039302,37.43101186,45.25293537,35.14290262,34.40276881,37.18585271,..,..,..,..,..
American Samoa,ASM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Urban population,SP.URB.TOTL,13251,13652,14163,14769,15416,16072,16721,17371,18009,18624,19209,19760,20281,20767,21222,21657,22055,22440,22859,23397,24125,25134,26312,27637,29059,30515,32019,33552,35087,36594,38076,39612,41058,42429,43766,45086,46402,47673,48895,50032,50956,51480,51915,52199,52270,52083,51612,50897,50072,49309,48735,48405,48278,48302,48377,48429,48453
American Samoa,ASM,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,116.1668701,..,..,..,..,..,..,..,..,..,116.1668701,..,..,..,..,..,..,..,..,..,116.1668701,..,..,..,..,..,..
American Samoa,ASM,Urban population (% of total),SP.URB.TOTL.IN.ZS,66.211,66.641,67.068,67.493,67.916,68.334,68.75,69.163,69.574,69.98,70.384,70.784,71.182,71.576,71.967,72.354,72.739,73.12,73.497,73.871,74.33,75.043,75.743,76.429,77.103,77.762,78.408,79.04,79.659,80.263,80.948,81.886,82.789,83.654,84.485,85.28,86.043,86.771,87.467,88.131,88.587,88.491,88.394,88.297,88.198,88.1,88,87.9,87.799,87.697,87.594,87.5,87.413,87.334,87.264,87.202,87.148
American Samoa,ASM,Urban population growth (annual %),SP.URB.GROW,2.058627137,2.981300976,3.674689919,4.189745921,4.287554167,4.16726964,3.958678697,3.813673464,3.606948382,3.357943861,3.092784766,2.828077311,2.602479485,2.368070119,2.167319109,2.029034837,1.821060573,1.73057471,1.849983222,2.326289614,3.064083821,4.097286397,4.580359769,4.913034577,5.017279133,4.889012001,4.81111106,4.676699756,4.473421734,4.205360104,3.969986985,3.954794027,3.585359854,3.284638951,3.102516953,2.97145168,2.877078472,2.702263815,2.530994187,2.298765895,1.829971453,1.023086748,0.841438303,0.545557186,0.135925511,-0.35839928,-0.908439634,-1.395022087,-1.63420131,-1.535534945,-1.170916238,-0.679434362,-0.262714382,0.049699732,0.15515265,0.107431368,0.049544808
American Samoa,ASM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,623365638.8,628440528.6,631823788.5,629286343.6,603066079.3,614907489,598837004.4,573462555.1,576000000,577691630,552317180.6,534555066.1,542167400.9,548088105.7,..
American Samoa,ASM,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,737000000,743000000,747000000,744000000,713000000,727000000,708000000,678000000,681000000,683000000,653000000,632000000,641000000,648000000,..
American Samoa,ASM,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,514000000,527000000,512000000,503000000,496000000,520000000,563000000,678000000,576000000,574000000,644000000,639000000,638000000,641000000,..
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,514000000,527000000,512000000,503000000,496000000,520000000,563000000,678000000,576000000,574000000,644000000,639000000,638000000,641000000,..
American Samoa,ASM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.814111262,0.538358008,-0.401606426,-4.166666667,1.963534362,-2.613480055,-4.237288136,0.442477876,0.293685756,-4.39238653,-3.215926493,1.424050633,1.092043682,..
American Samoa,ASM,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100.7782101,97.34345351,89.84375,99.00596421,99.7983871,97.11538462,113.8543517,78.17109145,63.19444444,58.36236934,74.8447205,71.36150235,66.30094044,66.30265211,..
American Samoa,ASM,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108.7548638,108.3491461,110.7421875,122.0675944,127.8225806,119.4230769,133.9253996,82.00589971,93.22916667,97.38675958,99.8447205,100.312989,106.2695925,103.900156,..
American Samoa,ASM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.701221779,-3.366533814,-1.361674647,2.895669461,2.819807428,11.17476097,25.75488455,-15.4185022,-0.639031235,17.3495686,2.520589276,-1.558353414,-0.615107009,..
American Samoa,ASM,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Urban population,SP.URB.TOTL,7839,8766,9754,10811,11915,13067,14262,15494,16765,18083,19458,20902,22401,23917,25397,26791,28085,29304,30491,31774,33205,34800,36561,38451,40421,42441,44342,46118,47926,49758,51627,53571,55546,57380,58847,59803,60128,59940,59605,59649,60417,61991,64194,66747,69192,71213,72761,73888,74525,74624,74161,73081,71474,69611,67841,66402,65389
Andorra,AND,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Urban population (% of total),SP.URB.TOTL.IN.ZS,58.45,60.983,63.462,65.872,68.205,70.445,72.593,74.641,76.588,78.424,80.155,81.78,83.301,84.716,86.032,87.252,88.382,89.42,90.378,91.257,92.064,92.8,93.474,94.089,94.649,95.159,95.325,95.178,95.027,94.872,94.712,94.53,94.324,94.111,93.89,93.661,93.425,93.18,92.927,92.666,92.395,92.056,91.641,91.207,90.751,90.295,89.838,89.363,88.867,88.352,87.817,87.26,86.708,86.165,85.633,85.115,84.612
Andorra,AND,Urban population growth (annual %),SP.URB.GROW,10.45245907,11.17693268,10.67968553,10.2886677,9.723397624,9.229185746,8.75086896,8.28541946,7.884052771,7.567889048,7.328602615,7.158655162,6.926075255,6.548390244,6.004155366,5.343495341,4.716961576,4.248839949,3.970753262,4.12167872,4.405212169,4.691691979,4.936471173,5.040260491,4.996474848,4.876542425,4.381743303,3.927102016,3.845482532,3.751310005,3.687353675,3.696308543,3.620362941,3.248430426,2.524504479,1.611497158,0.541979631,-0.313156134,-0.560459872,0.073792077,1.279313835,2.571869093,3.492053517,3.899960407,3.597589655,2.879013702,2.150471135,1.53703358,0.858420639,0.132753172,-0.622376576,-1.466999047,-2.223466785,-2.641114638,-2.575586889,-2.143955543,-1.537312791
Andorra,AND,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,1022932333,1070493217,1157735668,1247905531,1318022719,1325169113,1368949878,1407808555,1428404797,1428998402,1460561084,1458626213,1476807421,1502948660,1529771585,1565284208,1616207940,1705860969,1792763091,1879300379,1950364011,2000020334,2018604762,1997783177,2045394100,2101795825,2199523870,2398969484,2475611528,2577088846,2607132215,2765301206,2943022833,3296889536,3562932178,3842255533,4018434883,4021570844,3675946750,3535599617,3346516556,3185794241,3129723933,3127736111,..,..,..
Andorra,AND,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..,596935300,624689600,675600200,728219100,769136200,773306500,798854900,821531000,833550000,833896400,852314900,851185800,861795500,877050300,892702900,913426400,943143100,995460400,1046172400,1096671500,1138140900,1167118000,1177963000,1165812500,1193596000,1226509400,1283538900,1399926000,1444650700,1503868100,1521400000,1613700000,1717410000,1923910000,2079160000,2242160000,2344970000,2346800000,2145110000,2063210000,1952870000,1859080000,1826360000,1825200000,..,..,..
Andorra,AND,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,33075100,37328600,43809600,52817200,64679900,75943900,91389700,115960200,141930500,166030700,192360700,215833200,248204100,282616900,318914300,354366200,405699900,453657900,505070300,565962200,630395100,691276900,744521400,770274000,819228800,883347000,931789600,1038925600,1088194100,1163747900,1521400000,1658390000,1825000000,2103300000,2349180000,2611890000,2819050000,2930430000,2731620000,2627330000,2526620000,2465400000,2448650000,2447090000,..,..,..
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,78619206.09,89409820.36,113408231.9,150820102.8,186558696.3,220127246.4,227281024.6,254020153.3,308008897.6,411578334.2,446416105.8,388958731.3,375895956.4,327861832.9,330070689.3,346737964.8,482000594,611316399.4,721425939.2,795449332.4,1029048482,1106928583,1210013652,1007025755,1017549124,1178738991,1223945357,1180597273,1211932398,1239876305,1401695228,1484017897,1717485413,2373927765,2916786690,3248215396,3536632794,4010990966,4001201113,3650083356,3346516556,3427022519,3146151869,3248924588,..,..,..
